module,type,name,res_id,src,value,comments
base,model,"ir.module.module,description",base.module_to_postgresql_utils,"

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_progress_task,"

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_response,"

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_token_expiration,"

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_uom_subscription,"

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_wallet_adjustment,"

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_wallet_currency_conversion_diff,"

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_website_registration_email_blacklist,"

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_action_nothing,"

Features
==================
* Provide a way to prevent a dialog from being closed after click a button on that dialog
  by set attribute effect={'keep_dialog_open': True} to the button.


Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_l10n_dk,"

Localization Module for Denmark
===============================

This is the module to manage the **accounting chart for Denmark**. Cover both one-man business as well as I/S, IVS, ApS and A/S

**Modulet opsætter:**

- **Dansk kontoplan**

- Dansk moms
        - 25% moms
        - Resturationsmoms 6,25%
        - Omvendt betalingspligt
        
- Konteringsgrupper
        - EU (Virksomhed)
        - EU (Privat)
        - 3.lande

- Finans raporter
        - Resulttopgørelse
        - Balance
        - Momsafregning
            - Afregning
            - Rubrik A, B og C

- **Anglo-Saxon regnskabsmetode**

.

Produkt setup:
==============

**Vare**

**Salgsmoms:**      Salgmoms 25%

**Salgskonto:**     1010 Salg af vare, m/moms

**Købsmoms:**       Købsmoms 25%

**Købskonto:**      2010 Direkte omkostninger vare, m/moms

.

**Ydelse**

**Salgsmoms:**      Salgmoms 25%, ydelser

**Salgskonto:**     1011 Salg af ydelser, m/moms

**Købsmoms:**       Købsmoms 25%, ydelser

**Købskonto:**      2011 Direkte omkostninger ydelser, m/moms

.

**Vare med omvendt betalingspligt**

**Salgsmoms:**      Salg omvendt betalingspligt

**Salgskonto:**     1012 Salg af vare, u/moms

**Købsmoms:**       Køb omvendt betalingspligt

**Købskonto:**      2012 Direkte omkostninger vare, u/moms


.

**Restauration**

**Købsmoms:**       Restaurationsmoms 6,25%, købsmoms

**Købskonto:**      4010 Restaurationsbesøg

.

Copyright 2018 Odoo House ApS
    ",,
base,model,"ir.module.module,description",base.module_l10n_do,"

Localization Module for Dominican Republic
===========================================

Catálogo de Cuentas e Impuestos para República Dominicana, Compatible para
**Internacionalización** con **NIIF** y alineado a las normas y regulaciones
de la Dirección General de Impuestos Internos (**DGII**).

**Este módulo consiste de:**

- Catálogo de Cuentas Estándar (alineado a DGII y NIIF)
- Catálogo de Impuestos con la mayoría de Impuestos Preconfigurados
        - ITBIS para compras y ventas
        - Retenciones de ITBIS
        - Retenciones de ISR
        - Grupos de Impuestos y Retenciones:
                - Telecomunicaiones
                - Proveedores de Materiales de Construcción
                - Personas Físicas Proveedoras de Servicios
        - Otros impuestos
- Secuencias Preconfiguradas para manejo de todos los NCF
        - Facturas con Valor Fiscal (para Ventas)
        - Facturas para Consumidores Finales
        - Notas de Débito y Crédito
        - Registro de Proveedores Informales
        - Registro de Ingreso Único
        - Registro de Gastos Menores
        - Gubernamentales
- Posiciones Fiscales para automatización de impuestos y retenciones
        - Cambios de Impuestos a Exenciones (Ej. Ventas al Estado)
        - Cambios de Impuestos a Retenciones (Ej. Compra Servicios al Exterior)
        - Entre otros

**Nota:**
Esta localización, aunque posee las secuencias para NCF, las mismas no pueden
ser utilizadas sin la instalación de módulos de terceros o desarrollo
adicional.

Estructura de Codificación del Catálogo de Cuentas:
===================================================

**Un dígito** representa la categoría/tipo de cuenta del del estado financiero.
**1** - Activo        **4** - Cuentas de Ingresos y Ganancias
**2** - Pasivo        **5** - Costos, Gastos y Pérdidas
**3** - Capital       **6** - Cuentas Liquidadoras de Resultados

**Dos dígitos** representan los rubros de agrupación:
11- Activo Corriente
21- Pasivo Corriente
31- Capital Contable

**Cuatro dígitos** se asignan a las cuentas de mayor: cuentas de primer orden
1101- Efectivo y Equivalentes de Efectivo
2101- Cuentas y Documentos por pagar
3101- Capital Social

**Seis dígitos** se asignan a las sub-cuentas: cuentas de segundo orden
110101 - Caja
210101 - Proveedores locales

**Ocho dígitos** son para las cuentas de tercer orden (las visualizadas
en Odoo):
1101- Efectivo y Equivalentes
110101- Caja
11010101 Caja General
    ",,
base,model,"ir.module.module,description",base.module_l10n_jp,"

Overview:
---------

* Chart of Accounts and Taxes template for companies in Japan.
* This probably does not cover all the necessary accounts for a company. You are expected to add/delete/modify accounts based on this template.

Note:
-----

* Fiscal positions '内税' and '外税' have been added to handle special requirements which might arise from POS implementation. [1]  Under normal circumstances, you might not need to use those at all.

[1] See https://github.com/odoo/odoo/pull/6470 for detail.

    ",,
base,code,addons/base/models/res_config.py,309,"

This addon is already installed on your system",,
base,model,"ir.module.module,description",base.module_pos_sale,"

This module adds a custom Sales Team for the Point of Sale. This enables you to view and manage your point of sale sales with more ease.
",,
base,model,"ir.module.module,description",base.module_pos_restaurant,"

This module adds several features to the Point of Sale that are specific to restaurant management:
- Bill Printing: Allows you to print a receipt before the order is paid
- Bill Splitting: Allows you to split an order into different orders
- Kitchen Order Printing: allows you to print orders updates to kitchen or bar printers

",,
base,model,"ir.module.module,description",base.module_to_purchase_order_advance,"

This module allow linking from payment to purchase order, and make that payment only reconcilable for invoices of it's linked order.
    
Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_sale_order_advance,"

This module allow linking from payment to sale order, and make that payment only reconcilable for invoices of it's linked order.
    
Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_pos_discount,"

This module allows the cashier to quickly give percentage-based
discount to a customer.

",,
base,model,"ir.module.module,description",base.module_pos_loyalty,"

This module allows you to define a loyalty program in
the point of sale, where customers earn loyalty points
and get rewards.

",,
base,model,"ir.module.module,description",base.module_pos_epson_printer_restaurant,"

Use Epson Printers as Order Printers in the Point of Sale without the IoT Box
",,
base,model,"ir.module.module,description",base.module_pos_epson_printer,"

Use Epson ePOS Printers without the IoT Box in the Point of Sale
",,
base,model,"ir.module.module,description",base.module_l10n_at,"
   
Austrian charts of accounts (Einheitskontenrahmen 2010).
==========================================================

    * Defines the following chart of account templates:
        * Austrian General Chart of accounts 2010
    * Defines templates for VAT on sales and purchases
    * Defines tax templates
    * Defines fiscal positions for Austrian fiscal legislation
    * Defines tax reports U1/U30
 
    ",,
base,model,"ir.module.module,description",base.module_to_saas_token,"
    
Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,summary",base.module_sale_renting_sign,"
            Bridge Sign functionalities with the Rental application
        ",,
base,model,"ir.module.module,description",base.module_helpdesk_timesheet,"
        - Allow to set project for Helpdesk team
        - Track timesheet for a task from a ticket
    ",,
base,model,"ir.module.module,summary",base.module_web_dialog_size,"
        A module that lets the user expand a
        dialog box to the full screen width.",,
base,model,"ir.module.module,description",base.module_l10n_be_reports,"
        Accounting reports for Belgium
    ",,
